ID,Media,FamSize,Hilary,Trump,Age,Partner,Education,SpouseEdu,Employment,Birthplace,GBirth,Dependent,Housing,Income,Education2,PartyID,Marital
400614,7,3,7,1,62,-1,8,9,1,4,0,1,2,1,1,1,1
400618,5,2,1,4,66,2,13,-1,5,1,1,0,3,-9,5,1,5
400627,7,1,2,6,69,-1,13,14,5,1,0,0,2,24,5,3,1
400628,7,0,1,6,68,2,10,-1,5,1,1,0,3,13,3,2,3
400629,7,2,1,4,73,2,6,-1,7,1,1,0,3,3,1,3,2
400630,7,0,2,6,58,2,10,-1,1,1,3,0,3,12,3,2,3
400636,7,3,6,2,54,1,11,11,1,1,0,2,4,9,4,1,3
400637,7,0,3,4,70,2,9,-1,6,1,1,0,3,4,2,1,3
400648,3,0,6,2,50,-1,9,11,6,1,1,0,1,12,2,2,1
400649,5,3,2,6,69,-1,12,10,5,4,0,0,2,17,4,3,1
400651,7,3,3,6,44,-1,15,13,1,-9,3,2,2,28,6,1,1
400653,1,1,2,6,56,-1,12,12,1,1,1,0,2,19,4,1,1
400654,4,1,4,7,59,-1,10,95,7,1,1,0,2,23,3,1,1
400657,7,4,3,7,53,-1,16,13,1,1,1,3,2,22,6,1,1
400658,7,1,4,7,60,-1,13,13,1,1,1,0,2,25,5,1,1
400660,1,3,4,7,58,2,11,-1,6,2,1,3,2,1,4,3,2
400663,6,2,2,6,31,-1,13,13,1,4,3,1,2,15,5,4,1
400667,5,2,3,4,33,-1,11,10,1,1,3,1,2,13,4,2,1
400668,7,0,1,5,48,2,14,-1,1,1,1,0,2,21,6,3,5
400669,7,5,6,2,54,-1,9,11,7,4,0,3,2,17,2,1,1
400671,4,3,1,6,46,-1,13,9,2,4,1,1,2,1,5,2,1
400677,1,1,4,4,34,-1,9,13,1,1,1,0,1,22,2,3,1
400678,5,5,2,7,32,-1,12,10,1,1,1,3,1,21,4,1,1
400679,7,0,4,7,35,2,13,-1,4,1,1,0,1,18,5,1,5
400680,4,5,3,6,36,-1,11,13,4,1,1,3,1,1,4,3,1
400683,7,0,6,2,80,2,10,-1,5,1,2,0,3,22,3,1,3
400685,4,0,2,7,31,-1,11,11,2,1,1,0,2,1,4,2,1
400686,2,1,4,1,68,-1,16,16,5,4,0,0,3,22,6,2,1
400689,7,1,4,6,65,1,9,13,4,4,0,0,1,15,2,1,3
400691,7,4,3,5,40,-1,13,10,1,4,0,3,1,8,5,1,1
400693,1,8,6,7,20,2,12,-1,1,1,0,2,2,17,4,1,5
400696,7,0,4,4,58,2,6,-1,5,1,1,0,1,3,1,2,2
400697,7,3,1,6,43,-1,14,12,1,1,1,1,2,26,6,2,1
400699,7,1,7,1,36,2,9,-1,2,1,1,1,2,11,2,1,5
400703,7,5,1,5,49,-1,16,13,1,1,1,3,2,23,6,2,1
400704,5,2,1,6,20,2,12,-1,8,1,2,0,4,28,4,3,5
400705,7,4,2,6,56,-1,10,10,1,1,1,1,2,27,3,2,1
400706,6,4,2,5,46,-1,10,9,1,1,1,2,2,15,3,3,1
400707,7,0,1,5,76,2,10,-1,5,1,1,0,4,5,3,3,3
400708,7,1,3,7,19,2,10,-1,8,1,0,0,4,6,3,1,5
400712,2,1,2,6,32,-1,12,9,1,1,1,0,2,23,4,3,1
400717,5,2,5,3,36,-1,9,10,1,1,1,2,2,23,2,3,1
400719,7,2,2,7,39,-1,14,15,1,1,1,1,2,27,6,1,1
400727,7,1,2,5,59,-1,14,14,1,1,1,0,2,28,6,3,1
400728,7,2,3,7,41,-1,16,10,1,1,2,1,2,25,6,3,1
400732,3,0,3,2,34,2,9,-1,1,1,0,0,3,7,2,3,5
400733,2,2,1,7,30,2,12,-1,1,1,1,1,2,5,4,2,5
400735,7,4,1,5,39,-1,14,13,1,1,1,3,2,21,6,2,1
400737,7,1,2,4,-9,-1,14,13,5,1,-9,0,3,-9,6,2,1
400738,4,0,2,2,57,2,10,-1,1,1,1,0,2,11,3,3,3
400739,6,3,3,6,33,-1,10,10,1,4,1,4,1,1,3,1,1
400740,2,0,3,6,35,2,13,-1,1,1,3,0,1,13,5,3,3
400742,6,3,2,7,57,2,13,-1,1,1,3,0,4,27,5,1,3
400745,7,0,5,2,59,2,9,-1,1,1,1,0,2,19,2,2,3
400750,7,1,1,6,85,1,10,13,5,1,1,0,3,26,3,2,2
400753,6,1,1,6,74,-1,9,9,5,1,1,0,2,14,2,2,1
400755,7,2,3,6,31,-1,10,11,7,1,1,1,2,13,3,1,1
400756,4,1,3,7,21,-1,12,10,1,1,0,0,1,7,4,1,1
400757,6,2,7,7,26,1,9,9,2,1,2,0,1,1,2,1,5
400758,7,1,1,7,68,-1,13,10,5,1,1,0,2,17,5,2,1
400759,7,0,2,6,31,2,10,-1,1,1,1,0,1,13,3,3,5
400764,7,0,1,5,87,2,10,-1,5,1,3,0,4,18,3,2,2
400765,1,1,4,1,22,2,9,-1,4,1,2,0,1,15,2,3,5
400766,5,3,1,7,56,-1,15,10,4,1,3,1,2,21,6,4,1
400768,5,1,3,5,32,-1,13,13,1,1,2,0,2,28,5,1,1
400772,7,2,2,7,63,-1,15,14,1,1,2,0,2,28,6,2,1
400773,3,1,2,6,40,2,9,-1,6,4,0,0,1,3,2,1,3
400775,6,0,2,7,33,2,14,-1,1,1,1,0,1,3,6,3,5
400777,6,2,7,2,55,-1,9,9,7,1,1,0,2,15,2,3,1
400780,7,0,2,2,27,2,9,-1,4,1,1,2,1,13,2,3,3
400783,7,0,2,4,55,2,14,-1,1,1,1,1,1,-9,6,2,3
400788,3,1,1,6,69,-1,8,10,1,1,1,0,4,16,1,2,1
400789,7,1,4,6,86,2,9,-1,5,1,3,0,2,15,2,1,2
400796,6,1,1,6,80,-1,9,9,5,1,3,0,3,13,2,2,1
400798,7,1,4,5,51,-1,14,14,1,4,0,0,2,28,6,1,1
400802,7,1,2,7,61,2,12,-1,4,1,2,0,4,8,4,1,2
400806,7,1,3,4,-9,-9,-9,-1,1,-9,1,0,-9,-9,,3,
400809,7,1,2,7,63,2,9,-1,1,1,0,1,2,12,2,1,2
400815,6,1,3,6,71,-1,10,9,5,4,0,0,2,17,3,3,1
400820,2,2,5,4,46,2,13,-1,1,1,3,2,1,23,5,1,4
400823,7,3,1,7,61,-1,12,13,1,4,0,0,1,12,4,3,1
400829,7,1,1,6,62,2,9,-1,1,1,1,0,2,13,2,2,3
400831,5,0,2,3,71,-1,13,10,5,1,1,0,3,15,5,2,1
400833,3,1,4,7,34,-1,14,13,1,1,1,0,2,17,6,1,1
400834,1,0,5,2,25,-1,10,11,1,4,0,2,1,7,3,1,1
400836,5,0,2,5,61,2,13,-1,1,1,0,0,1,21,5,1,5
400841,7,0,1,2,49,2,13,-1,1,1,2,0,1,9,5,3,5
400846,7,1,1,6,61,2,9,-1,7,4,0,0,2,9,2,2,4
400857,7,3,4,4,90,1,95,95,5,4,1,9,2,1,,3,5
400858,5,3,1,5,39,-1,13,13,1,1,1,2,2,23,5,2,1
400860,1,2,5,7,20,2,12,-1,8,1,1,0,3,27,4,4,5
400862,5,4,4,4,30,2,11,-1,1,1,1,3,1,11,4,1,5
400863,7,0,1,6,72,2,13,-1,1,1,1,0,3,15,5,2,2
400866,7,1,3,5,76,-1,13,13,5,1,1,0,3,28,5,1,1
400870,6,2,4,4,-9,-1,11,9,1,1,1,0,3,-9,4,2,1
400871,7,1,1,6,-9,-1,10,11,1,1,1,0,2,23,3,2,1
400879,5,4,2,5,41,-1,12,10,1,1,1,2,2,23,4,1,1
400880,5,3,4,1,50,-1,14,14,1,1,0,2,2,22,6,1,1
400881,7,0,3,6,73,2,12,-1,5,1,1,0,2,10,4,1,3
400886,3,0,3,4,32,1,5,14,1,1,1,0,2,8,1,1,5
400887,7,2,1,5,67,-1,13,13,1,4,0,0,2,27,5,3,1
400892,7,4,2,3,62,-1,9,10,1,1,1,0,3,19,2,1,1
400894,7,1,3,2,56,2,12,-1,5,1,1,1,1,3,4,3,4
400896,7,0,2,7,24,2,13,-1,1,1,1,0,1,1,5,3,5
400898,7,0,2,5,59,-1,10,9,7,1,2,0,2,19,3,2,1
400899,7,3,6,2,34,1,9,9,7,1,1,2,1,2,2,1,3
400905,4,1,3,5,20,2,9,-1,4,1,1,0,4,1,2,2,5
400912,1,0,3,7,70,2,11,-1,5,4,0,0,4,3,4,3,2
400913,5,1,2,6,57,-1,10,13,1,1,3,0,2,27,3,1,1
400914,5,1,3,1,54,2,14,-1,1,1,0,0,2,17,6,3,3
400917,7,0,2,5,35,2,13,-1,1,1,1,0,1,14,5,1,3
400922,7,2,2,2,53,-1,8,8,4,1,1,0,1,1,1,3,1
400923,6,1,2,7,67,-1,13,14,1,1,1,0,2,27,5,1,1
400925,7,3,6,2,21,2,9,-1,7,1,2,1,4,10,2,1,5
400926,3,2,4,7,20,2,10,-1,8,1,0,0,3,17,3,1,5
400927,3,2,5,4,23,-1,9,12,1,1,1,0,1,9,2,3,1
400929,5,2,2,6,40,2,13,-1,2,4,0,1,1,21,5,3,3
400931,5,0,2,6,58,2,10,-1,1,1,1,0,1,12,3,2,3
400934,7,1,2,6,81,2,9,-1,5,1,2,0,3,3,2,2,2
400935,5,1,6,1,61,2,10,-1,1,1,1,0,3,2,3,1,3
400937,5,0,7,1,55,2,9,-1,1,4,3,0,2,11,2,2,3
400938,4,1,4,1,58,-1,13,13,5,7,0,0,3,13,5,4,1
400941,7,2,2,5,40,-1,10,13,7,1,1,1,3,-9,3,2,1
400945,7,1,1,6,62,-1,10,7,1,1,2,0,2,9,3,2,1
400947,7,2,3,6,36,-1,13,10,1,1,3,1,2,21,5,1,1
400948,0,0,3,7,25,2,13,-1,1,1,1,0,1,5,5,1,5
400950,7,2,1,5,62,-1,15,13,1,1,1,1,-9,-9,6,2,1
400952,7,1,1,5,57,2,11,-1,6,1,1,0,3,11,4,1,2
400954,7,1,6,1,71,2,9,-1,5,1,1,0,3,8,2,1,2
400958,1,1,2,5,63,-1,12,13,4,1,3,0,2,23,4,2,1
400959,1,1,1,4,23,2,10,-1,1,1,0,0,1,17,3,3,5
400960,5,2,2,7,34,-1,5,9,1,1,1,0,2,23,1,2,1
400963,0,3,2,4,20,2,9,-1,1,1,1,0,1,17,2,2,5
400965,7,0,2,4,32,2,11,-1,1,1,1,0,1,23,4,3,5
400967,7,2,3,5,39,-1,14,10,2,1,2,1,2,24,6,1,1
400968,7,3,2,2,59,-1,13,9,1,1,3,0,3,22,5,2,1
400969,7,3,3,6,-9,-1,10,13,1,1,0,2,2,-9,3,1,1
400971,7,1,1,5,52,-1,10,11,1,1,1,0,3,21,3,2,1
400977,6,0,4,1,65,2,14,-1,5,1,0,0,2,23,6,1,4
400979,4,6,4,3,21,2,12,-1,8,4,0,2,4,9,4,1,5
400981,3,3,3,6,34,2,12,-1,1,4,0,0,4,18,4,2,5
400984,7,2,2,5,60,-1,10,13,1,1,1,0,3,15,3,2,1
400988,4,1,1,7,63,-1,9,10,1,1,0,0,1,12,2,2,1
400989,7,0,5,3,41,1,4,10,6,1,1,0,4,9,1,3,3
400991,7,4,1,6,57,-1,10,10,1,1,1,0,2,21,3,2,1
400994,5,4,1,7,51,2,9,-1,1,1,0,0,1,1,2,1,5
400997,7,1,4,6,67,-1,13,10,5,1,1,0,3,27,5,1,1
400999,4,0,3,7,29,2,13,-1,1,1,1,0,1,13,5,3,5
401001,7,0,2,5,66,-1,90,10,1,1,2,0,2,12,2,3,1
401003,2,1,1,4,21,2,9,-1,4,1,1,0,4,11,2,3,5
401005,7,0,1,3,-9,2,13,-1,5,1,-9,0,-9,-9,5,3,
401007,7,2,4,6,58,2,9,-1,1,1,1,1,2,17,2,4,2
401009,7,0,2,6,61,2,13,-1,1,1,0,0,1,11,5,3,5
401010,2,2,4,5,31,2,10,-1,1,1,1,2,1,3,3,1,5
401011,7,3,4,5,21,2,10,-1,1,1,0,0,4,22,3,1,5
401013,5,1,4,4,35,-1,9,13,1,1,1,0,2,22,2,3,1
401019,5,2,1,6,30,-1,10,10,1,1,0,1,1,18,3,2,1
401020,7,2,4,7,-9,2,14,-1,1,1,3,1,2,-9,6,1,3
401021,5,1,2,7,52,2,13,-1,1,1,0,0,1,7,5,1,5
401022,7,1,1,6,88,-1,14,9,5,1,1,0,3,14,6,2,1
401028,6,1,1,6,57,-1,11,11,5,1,1,0,4,17,4,2,1
401029,5,0,3,6,60,2,8,-1,1,1,2,0,2,17,1,1,3
401030,7,2,2,1,64,-1,13,9,1,1,3,0,3,15,5,1,1
401034,7,0,1,5,63,2,10,-1,5,1,0,0,2,15,3,3,3
401035,5,2,2,7,41,-1,13,13,1,4,0,1,2,27,5,1,1
401037,7,1,1,5,62,-1,13,10,1,1,1,0,3,25,5,2,1
401039,5,1,2,5,29,-1,13,13,1,1,1,0,2,21,5,3,1
401041,7,1,2,5,66,-1,13,10,1,1,1,0,2,26,5,2,1
401042,4,2,4,6,83,-1,8,10,5,1,1,0,3,17,1,1,1
401043,7,5,1,5,49,-1,10,13,8,1,3,4,4,19,3,2,1
401048,7,1,1,7,65,-1,12,9,1,7,1,0,3,20,4,2,1
401049,5,2,2,7,37,-1,13,13,1,1,1,1,1,16,5,1,1
401051,4,1,6,1,30,2,9,-1,4,1,1,1,3,1,2,3,3
401054,7,0,2,5,71,2,4,-1,5,4,0,0,4,2,1,2,5
401055,7,2,2,4,56,-1,13,11,1,1,0,0,2,26,5,1,1
401058,1,1,2,6,53,-1,13,10,1,1,1,0,2,20,5,3,1
401059,7,1,1,2,64,1,14,14,1,1,1,0,3,20,6,3,2
401062,7,1,2,5,60,-1,14,14,1,1,1,0,2,24,6,3,1
401068,4,3,7,4,46,-1,10,9,1,1,1,1,2,11,3,3,1
401070,7,0,4,5,57,2,9,-1,6,1,1,0,1,6,2,,2
401071,4,2,3,5,33,-1,13,14,1,1,1,1,1,14,5,2,1
401072,7,1,2,6,72,-1,14,14,5,4,0,0,1,4,6,1,1
401073,7,1,1,6,71,-1,10,9,5,1,0,0,3,13,3,2,1
401074,5,1,1,6,37,-1,14,13,6,1,1,0,2,21,6,2,1
401076,1,0,4,2,37,1,9,9,2,1,1,1,1,6,2,1,5
401080,7,1,2,6,69,-1,13,10,1,1,2,0,2,24,5,1,1
401082,4,0,2,6,30,2,13,-1,1,1,1,0,2,22,5,3,5
401083,3,2,3,5,21,2,10,-1,8,1,0,0,4,7,3,1,5
401086,7,0,4,5,45,2,9,-1,1,1,0,0,2,18,2,1,3
401089,1,4,5,2,40,-1,10,10,7,1,3,3,1,9,3,1,1
401090,7,1,4,1,49,2,10,-1,1,1,1,0,1,9,3,1,5
401094,7,1,1,5,57,-1,13,16,1,1,0,0,3,25,5,3,1
401095,7,0,4,7,25,2,13,-1,1,1,1,0,1,8,5,1,5
401100,5,4,1,5,35,-1,13,13,1,1,1,3,2,26,5,3,1
401102,5,2,2,7,33,1,9,9,1,4,1,0,2,27,2,1,5
401103,7,1,3,7,41,2,13,-1,1,1,1,1,2,12,5,3,3
401104,7,0,4,5,67,2,14,-1,5,1,3,0,2,22,6,1,5
401110,6,0,1,7,27,1,13,13,1,1,1,0,1,16,5,2,5
401111,7,3,2,7,47,2,12,-1,7,1,1,2,1,7,4,1,4
401112,5,2,5,7,23,1,10,9,7,1,1,1,1,17,3,3,5
401116,0,5,1,5,-9,-1,8,13,1,1,3,2,2,17,1,2,1
401117,1,1,4,2,18,2,8,-1,1,1,1,0,4,17,1,2,5
401122,5,1,1,6,35,2,9,-1,1,1,1,0,1,18,2,4,5
401127,6,2,2,7,53,-1,13,13,1,4,0,0,3,25,5,1,1
401128,7,2,4,2,62,-1,9,9,5,1,1,0,3,19,2,1,1
401130,1,0,2,6,25,2,11,-1,1,1,1,0,4,4,4,2,5
401132,7,1,2,5,72,-1,14,15,5,1,1,0,2,27,6,3,1
401134,7,0,1,6,22,1,9,12,1,1,1,0,1,14,2,2,5
401135,7,0,3,5,45,2,12,-1,1,1,-9,0,1,13,4,1,5
401136,7,4,2,6,-9,-1,14,13,1,4,0,3,2,-9,6,2,1
401142,2,2,5,6,33,2,10,-1,1,1,1,0,4,3,3,3,5
401143,7,3,1,7,52,-1,10,9,1,1,1,2,3,16,3,1,1
401144,5,1,4,6,49,2,14,-1,1,1,3,0,2,-9,6,1,3
401145,3,1,3,2,18,2,9,-1,1,4,0,0,1,11,2,1,5
401150,1,2,6,1,21,2,10,-1,4,1,0,0,1,22,3,1,5
401151,7,0,1,7,46,2,10,-1,1,1,1,0,1,17,3,4,4
401152,5,1,2,5,55,-1,8,8,1,1,0,0,2,21,1,3,1
401153,3,6,5,2,50,-1,13,13,1,1,1,5,2,23,5,1,1
401155,7,1,2,6,64,-1,13,11,5,1,1,0,3,-9,5,3,1
401159,1,0,4,7,41,1,10,10,1,1,1,0,2,7,3,3,3
401161,5,1,1,2,31,-1,15,14,1,1,0,0,1,27,6,2,1
401163,7,1,6,4,82,-1,14,13,5,1,0,0,2,20,6,2,1
401164,1,0,1,5,58,2,10,-1,1,1,1,0,1,17,3,2,5
401167,3,0,7,1,68,2,14,-1,6,1,0,0,1,13,6,3,3
401169,7,0,1,5,60,1,13,14,1,1,1,1,2,24,5,3,3
401174,7,2,2,5,47,-1,14,10,1,1,2,1,1,21,6,1,1
401178,7,1,1,6,64,2,13,-1,5,1,1,0,2,8,5,2,3
401180,5,0,2,7,28,1,13,12,1,1,2,0,2,18,5,2,5
401183,7,1,1,4,74,-1,15,13,5,1,1,0,2,27,6,2,1
401184,7,0,1,5,71,2,9,-1,5,1,3,0,1,15,2,3,3
401185,4,0,1,6,54,2,10,-1,4,1,1,0,3,9,3,3,5
401188,7,1,1,5,39,2,13,-1,1,4,1,1,2,18,5,2,3
401191,6,1,6,1,68,-1,9,7,5,4,1,0,2,12,2,1,1
401195,7,4,5,3,20,2,10,-1,1,1,1,0,1,27,3,4,5
401196,3,5,5,2,65,2,12,-1,5,1,1,2,2,11,4,1,2
401200,7,0,1,5,51,-1,7,10,1,1,1,0,2,20,1,3,1
401201,5,1,1,6,31,-1,13,13,1,1,1,0,2,23,5,4,1
401207,7,4,1,5,43,-1,13,10,1,1,1,3,2,24,5,2,1
401210,7,0,4,5,36,2,11,-1,1,1,1,0,1,16,4,1,5
401211,7,0,2,7,58,2,10,-1,4,1,1,0,1,1,3,1,2
401214,7,0,2,4,82,2,13,-1,5,1,1,0,3,18,5,1,5
401215,7,1,1,5,62,-1,10,10,5,1,1,0,3,17,3,3,1
401219,7,0,2,7,53,2,15,-1,1,1,2,0,2,22,6,1,5
401220,6,2,6,4,34,1,10,10,1,1,1,1,1,22,3,2,5
401226,7,0,1,3,56,-1,9,10,5,1,3,0,3,15,2,2,1
401227,6,1,2,4,54,-1,13,12,1,1,0,0,2,26,5,1,1
401230,7,1,1,5,72,-1,9,14,5,1,3,0,3,17,2,2,1
401233,7,1,3,6,54,1,9,8,1,1,3,0,2,11,2,2,3
401235,4,0,1,4,59,1,10,10,4,1,0,0,4,1,3,3,3
401236,7,0,1,6,74,2,9,-1,7,1,1,0,1,1,2,2,2
401238,6,3,6,3,73,-1,6,7,5,1,1,0,3,7,1,2,1
401239,0,0,1,7,58,2,8,-1,6,1,0,0,1,5,1,3,2
401243,6,1,2,5,74,2,95,-1,5,4,3,0,1,17,,3,2
401244,7,4,1,3,49,-1,12,9,1,1,1,1,2,14,4,3,1
401245,5,0,4,5,25,1,13,14,1,1,1,0,1,9,5,1,5
401247,7,0,1,4,68,2,14,-1,5,1,1,0,1,3,6,2,3
401248,5,4,3,4,42,-1,10,14,1,1,1,3,2,21,3,2,1
401252,5,3,2,4,84,2,9,-1,5,1,1,0,4,22,2,2,2
401257,5,4,6,2,35,2,10,-1,1,1,1,4,1,1,3,1,3
401258,3,0,1,1,19,2,10,-1,8,1,0,0,1,1,3,2,5
401260,4,4,4,4,38,1,9,8,1,1,1,2,1,11,2,1,5
401261,1,2,2,5,46,-1,10,14,1,1,1,1,2,27,3,2,1
401263,6,1,4,5,52,2,90,-1,1,1,1,0,3,3,2,1,3
401267,7,0,4,4,62,2,9,-1,6,1,0,0,3,3,2,3,5
401270,7,1,2,5,52,2,14,-1,1,1,0,1,2,28,6,3,3
401271,7,3,3,6,48,-1,14,13,1,4,1,2,2,27,6,1,1
401274,1,3,4,4,26,2,9,-1,8,1,1,1,1,3,2,1,5
401275,7,1,2,6,65,-1,15,12,5,1,0,0,3,24,6,3,1
401278,6,5,2,4,55,1,9,13,7,1,2,1,2,21,2,2,3
401280,4,5,3,1,46,-1,12,12,7,1,1,2,2,1,4,2,1
401281,7,2,2,5,54,-1,14,14,1,1,1,1,1,25,6,1,1
401282,7,4,-9,-9,49,2,10,-1,7,1,1,1,1,5,3,1,2
401283,0,2,3,7,32,-1,13,13,1,1,0,2,2,27,5,1,1
401289,7,2,4,2,31,2,9,-1,4,1,1,0,4,11,2,3,5
401293,7,1,2,5,67,-1,16,16,1,1,2,0,2,25,6,1,1
401295,4,0,2,6,34,2,13,-1,1,4,2,0,2,18,5,2,5
401303,6,1,2,5,55,-1,13,14,1,1,1,0,2,27,5,2,1
401304,3,6,4,2,18,2,7,-1,1,1,3,4,2,22,1,2,5
401306,4,1,2,6,54,-1,9,9,4,1,1,0,2,11,2,3,1
401309,5,1,2,5,56,-1,9,10,1,1,3,0,2,19,2,2,1
401311,7,2,1,5,78,-1,16,14,5,1,3,0,2,27,6,2,1
401314,6,0,2,4,27,2,9,-1,4,1,1,0,3,2,2,2,3
401318,5,0,1,3,42,2,13,-1,1,1,3,1,2,14,5,2,3
401320,6,2,1,6,21,1,10,12,1,1,1,1,1,15,3,2,5
401326,7,0,1,6,78,2,4,-1,5,1,1,0,-9,2,1,2,2
401330,6,0,3,6,-9,2,13,-1,5,1,1,0,2,9,5,3,5
401331,0,1,1,5,83,2,9,-1,5,1,1,0,3,9,2,2,2
401335,7,2,3,5,57,-1,16,13,1,1,1,0,3,27,6,1,1
401343,6,2,1,4,66,-1,13,10,5,1,1,0,3,18,5,2,1
401346,7,4,3,6,42,-1,14,13,1,1,3,3,2,28,6,2,1
401348,7,2,3,3,56,-1,13,15,1,1,1,0,2,1,5,1,1
401349,5,3,1,2,29,-1,13,13,1,1,1,2,2,15,5,2,1
401350,7,1,4,4,77,1,13,10,1,1,1,0,3,23,5,2,2
401351,5,4,3,4,20,2,9,-1,1,1,1,2,4,27,2,3,5
401352,5,1,1,3,51,-1,11,10,1,1,1,0,2,18,4,2,1
401353,5,1,2,7,87,-1,11,9,5,1,1,0,3,12,4,1,1
401354,7,2,3,5,36,-1,15,15,1,1,0,1,2,25,6,3,1
401356,7,5,2,6,35,-1,10,10,1,1,1,3,2,20,3,2,1
401359,6,1,3,2,60,-1,9,9,1,1,1,0,1,19,2,3,1
401361,3,2,2,7,28,-1,14,13,1,1,1,1,2,24,6,1,1
401367,7,2,2,7,29,-1,13,13,7,1,1,1,1,22,5,1,1
401369,5,3,1,6,48,2,10,-1,1,-9,1,2,2,13,3,2,3
401372,7,1,1,6,81,-1,12,9,5,1,3,0,3,9,4,2,1
401373,7,1,2,3,77,-1,9,10,5,1,1,0,3,15,2,2,1
401377,7,1,3,5,47,-1,14,16,1,1,0,0,2,27,6,3,1
401379,5,1,2,5,30,-1,15,15,1,1,0,0,1,25,6,3,1
401380,1,1,1,3,40,-1,13,14,1,1,1,0,2,21,5,3,1
401381,5,3,1,6,37,-1,16,14,1,1,1,2,2,28,6,1,1
401382,7,1,3,7,31,-1,13,13,1,1,1,0,2,17,5,3,1
401387,7,2,2,5,51,-1,9,14,1,1,3,1,2,20,2,1,1
401389,7,2,2,6,46,-1,13,13,4,1,1,1,2,-9,5,3,1
401390,7,1,2,1,19,1,10,9,1,1,1,0,1,6,3,3,5
401391,7,2,2,5,32,-1,13,16,1,1,1,1,2,1,5,2,1
401392,7,5,7,1,32,2,10,-1,7,1,1,4,1,1,3,1,5
401393,1,5,1,6,45,-1,9,13,1,1,0,2,3,19,2,3,1
401397,7,2,6,1,48,1,11,11,1,1,1,0,2,16,4,1,4
401398,3,0,5,4,56,2,10,-1,1,1,1,0,1,5,3,3,3
401400,3,3,5,6,40,-1,9,11,1,1,1,0,1,19,2,3,1
401402,1,4,3,5,35,2,9,-1,1,1,2,4,1,1,2,4,4
401410,2,1,1,4,51,-1,14,13,1,1,3,0,2,27,6,3,1
401412,7,3,2,5,43,-1,10,9,1,1,1,2,2,18,3,2,1
401414,7,0,1,6,78,2,10,-1,5,1,1,0,3,7,3,2,3
401416,7,0,2,5,64,2,16,-1,1,1,3,0,2,26,6,1,3
401417,7,0,2,4,90,2,10,-1,5,4,4,0,4,14,3,3,2
401422,7,2,2,3,34,-1,14,12,1,1,2,1,2,22,6,2,1
401423,5,1,2,6,57,-1,9,13,1,1,0,0,2,1,2,2,1
401426,4,2,2,5,46,-1,10,11,1,1,1,0,1,19,3,3,1
401427,3,2,3,3,24,-1,10,9,1,1,1,0,4,8,3,3,1
401428,7,1,1,3,68,-1,10,13,5,1,0,0,3,21,3,2,1
401430,7,1,3,4,51,-1,11,9,1,1,1,0,1,17,4,3,1
401431,5,3,1,3,53,-1,10,12,1,1,4,1,2,26,3,3,1
401435,7,1,1,7,59,2,13,-1,1,1,1,0,2,23,5,2,3
401436,7,2,3,6,53,2,13,-1,1,4,0,0,3,19,5,2,5
401437,6,1,1,6,83,-1,9,14,5,1,1,0,3,-9,2,3,1
401438,7,6,1,3,51,-1,13,10,1,1,1,4,2,24,5,4,1
401439,7,0,1,6,68,2,13,-1,1,1,1,0,3,13,5,2,2
401441,7,0,1,6,75,-1,11,11,5,1,3,0,3,17,4,3,1
401442,7,2,3,7,65,-1,14,15,5,1,2,0,4,24,6,1,1
401444,7,0,-9,-9,58,2,10,-1,1,1,1,0,1,13,3,4,3
401447,5,3,1,6,34,2,10,-1,1,1,1,2,2,11,3,3,5
401448,2,1,3,7,27,2,13,-1,1,3,1,0,4,20,5,3,5
401450,7,3,4,2,37,2,9,-1,5,1,1,3,4,10,2,2,3
401457,6,1,1,4,51,-1,9,9,1,1,1,0,2,19,2,2,1
401461,6,1,2,6,19,-1,9,9,1,1,1,1,3,17,2,2,1
401463,7,1,1,6,61,-1,9,9,1,1,1,0,3,9,2,2,1
401464,5,2,6,4,51,1,10,10,1,1,0,1,2,21,3,1,5
401468,2,2,4,1,46,2,13,-1,1,1,1,2,2,16,5,1,3
401469,5,3,1,6,32,-1,10,10,1,1,2,2,2,17,3,2,1
401472,2,6,4,7,20,2,10,-1,1,4,0,3,1,2,3,1,5
401475,4,2,2,7,-9,-9,10,-1,8,1,1,2,1,-9,3,1,
401476,7,2,1,7,70,-1,10,9,5,1,-9,0,2,22,3,2,1
401477,7,1,3,1,68,-1,11,10,5,1,1,0,3,22,4,1,1
401478,6,2,2,3,36,-1,13,13,7,1,3,1,2,21,5,3,1
401482,5,4,5,2,36,2,11,-1,4,1,1,4,1,7,4,1,5
401485,7,2,6,1,71,-1,11,11,5,1,0,0,3,23,4,1,1
401486,7,0,4,7,39,1,13,11,1,1,1,0,1,13,5,1,5
401492,2,3,-9,-9,26,-1,12,9,1,1,1,2,2,10,4,3,1
401496,5,0,3,5,44,2,14,-1,1,1,1,0,2,21,6,1,5
401501,2,1,2,6,26,2,13,-1,1,1,1,0,1,26,5,1,5
401504,2,4,4,2,39,-1,9,11,1,1,1,3,1,1,2,1,1
401505,7,1,4,7,70,2,9,-1,5,7,1,0,1,3,2,1,3
401511,3,0,1,4,62,2,9,-1,1,1,1,0,2,13,2,2,3
401512,7,0,4,1,57,1,9,13,6,1,3,0,3,3,2,1,2
401513,3,0,5,6,73,2,9,-1,7,1,0,0,3,2,2,3,2
401515,1,3,4,5,32,-1,10,13,7,1,0,2,2,14,3,1,1
401516,7,0,5,2,84,2,10,-1,5,1,0,0,3,15,3,1,2
